Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Acidic Slime	{3}{G}{G}		Creature	Ooze	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)|When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.	2	2
Act of Treason	{2}{R}		Sorcery		Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.)		
Adaptive Automaton	{3}		Artifact,Creature	Construct	As Adaptive Automaton enters the battlefield, choose a creature type.|Adaptive Automaton is the chosen type in addition to its other types.|Other creatures you control of the chosen type get +1/+1.	2	2
Aegis Angel	{4}{W}{W}		Creature	Angel	Flying|When Aegis Angel enters the battlefield, another target permanent gains indestructible for as long as you control Aegis Angel. (Effects that say 'destroy' don't destroy it. A creature with indestructible can't be destroyed by damage.)	5	5
Æther Adept	{1}{U}{U}		Creature	Human,Wizard	When Æther Adept enters the battlefield, return target creature to its owner's hand.	2	2
Alabaster Mage	{1}{W}		Creature	Human,Wizard	{1}{W}: Target creature you control gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.)	2	1
Alluring Siren	{1}{U}		Creature	Siren	{T}: Target creature an opponent controls attacks you this turn if able.	1	1
Amphin Cutthroat	{3}{U}		Creature	Salamander,Rogue		2	4
Angelic Destiny	{2}{W}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +4/+4, has flying and first strike, and is an Angel in addition to its other types.|When enchanted creature dies, return Angelic Destiny to its owner's hand.		
Angel's Feather	{2}		Artifact		Whenever a player casts a white spell, you may gain 1 life.		
Angel's Mercy	{2}{W}{W}		Instant		You gain 7 life.		
Arachnus Spinner	{5}{G}		Creature	Spider	Reach (This creature can block creatures with flying.)|Tap an untapped Spider you control: Search your graveyard and/or library for a card named Arachnus Web and put it onto the battlefield attached to target creature. If you search your library this way, shuffle it.	5	7
Arachnus Web	{2}{G}		Enchantment	Aura	Enchant creature|Enchanted creature can't attack or block, and its activated abilities can't be activated.|At the beginning of the end step, if enchanted creature's power is 4 or greater, destroy Arachnus Web.		
Arbalest Elite	{2}{W}{W}		Creature	Human,Archer	{2}{W}, {T}: Arbalest Elite deals 3 damage to target attacking or blocking creature. Arbalest Elite doesn't untap during your next untap step.	2	3
Archon of Justice	{3}{W}{W}		Creature	Archon	Flying|When Archon of Justice dies, exile target permanent.	4	4
Armored Warhorse	{W}{W}		Creature	Horse		2	3
Assault Griffin	{3}{W}		Creature	Griffin	Flying	3	2
Auramancer	{2}{W}		Creature	Human,Wizard	When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.	2	2
Autumn's Veil	{G}		Instant		Spells you control can't be countered by blue or black spells this turn, and creatures you control can't be the targets of blue or black spells this turn.		
Aven Fleetwing	{3}{U}		Creature	Bird,Soldier	Flying|Hexproof (This creature can't be the target of spells or abilities your opponents control.)	2	2
Azure Mage	{1}{U}		Creature	Human,Wizard	{3}{U}: Draw a card.	2	1
Belltower Sphinx	{4}{U}		Creature	Sphinx	Flying|Whenever a source deals damage to Belltower Sphinx, that source's controller puts that many cards from the top of his or her library into his or her graveyard.	2	5
Benalish Veteran	{2}{W}		Creature	Human,Soldier	Whenever Benalish Veteran attacks, it gets +1/+1 until end of turn.	2	2
Birds of Paradise	{G}		Creature	Bird	Flying|{T}: Add one mana of any color to your mana pool.	0	1
Blood Ogre	{2}{R}		Creature	Ogre,Warrior	Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)|First strike (This creature deals combat damage before creatures without first strike.)	2	2
Blood Seeker	{1}{B}		Creature	Vampire,Shaman	Whenever a creature enters the battlefield under an opponent's control, you may have that player lose 1 life.	1	1
Bloodlord of Vaasgoth	{3}{B}{B}		Creature	Vampire,Warrior	Bloodthirst 3 (If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)|Flying|Whenever you cast a Vampire creature spell, it gains bloodthirst 3.	3	3
Bloodrage Vampire	{2}{B}		Creature	Vampire	Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.)	3	1
Bonebreaker Giant	{4}{R}		Creature	Giant		4	4
Bountiful Harvest	{4}{G}		Sorcery		You gain 1 life for each land you control.		
Brindle Boar	{2}{G}		Creature	Boar	Sacrifice Brindle Boar: You gain 4 life.	2	2
Brink of Disaster	{2}{B}{B}		Enchantment	Aura	Enchant creature or land|When enchanted permanent becomes tapped, destroy it.		
