Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Abyssal Horror	{4}{B}{B}		Creature	Horror	Flying|When Abyssal Horror enters the battlefield, target player discards two cards.	2	2
Air Elemental	{3}{U}{U}		Creature	Elemental	Flying	4	4
Alluring Scent	{1}{G}{G}		Sorcery		All creatures able to block target creature this turn do so.		
Ancient Craving	{3}{B}		Sorcery		You draw three cards and you lose 3 life.		
Angel of Light	{4}{W}		Creature	Angel	Flying, vigilance	3	3
Angel of Mercy	{4}{W}		Creature	Angel	Flying|When Angel of Mercy enters the battlefield, you gain 3 life.	3	3
Angelic Blessing	{2}{W}		Sorcery		Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)		
Archangel	{5}{W}{W}		Creature	Angel	Flying, vigilance	5	5
Ardent Militia	{4}{W}		Creature	Human,Soldier	Vigilance	2	5
Armageddon	{3}{W}		Sorcery		Destroy all lands.		
Barbtooth Wurm	{5}{G}		Creature	Wurm		6	4
Bargain	{2}{W}		Sorcery		Target opponent draws a card.|You gain 7 life.		
Blinding Light	{2}{W}		Sorcery		Tap all nonwhite creatures.		
Bog Imp	{1}{B}		Creature	Imp	Flying (This creature can't be blocked except by creatures with flying or reach.)	1	1
Bog Raiders	{2}{B}		Creature	Zombie	Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)	2	2
Bog Wraith	{3}{B}		Creature	Wraith	Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)	3	3
Border Guard	{2}{W}		Creature	Human,Soldier		1	4
Breath of Life	{3}{W}		Sorcery		Return target creature card from your graveyard to the battlefield.		
Bull Hippo	{3}{G}		Creature	Hippo	Islandwalk	3	3
Champion Lancer	{4}{W}{W}		Creature	Human,Knight	Prevent all damage that would be dealt to Champion Lancer by creatures.	3	3
Charging Paladin	{2}{W}		Creature	Human,Knight	Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.	2	2
Chorus of Woe	{B}		Sorcery		Creatures you control get +1/+0 until end of turn.		
Cinder Storm	{6}{R}		Sorcery		Cinder Storm deals 7 damage to target creature or player.		
Coercion	{2}{B}		Sorcery		Target opponent reveals his or her hand. You choose a card from it. That player discards that card.		
Coral Eel	{1}{U}		Creature	Fish		2	1
Counterspell	{U}{U}		Instant		Counter target spell.		
Dakmor Ghoul	{2}{B}{B}		Creature	Zombie	When Dakmor Ghoul enters the battlefield, target opponent loses 2 life and you gain 2 life.	2	2
Dakmor Lancer	{4}{B}{B}		Creature	Human,Knight	When Dakmor Lancer enters the battlefield, destroy target nonblack creature.	3	3
Dakmor Plague	{3}{B}{B}		Sorcery		Dakmor Plague deals 3 damage to each creature and each player.		
Dakmor Scorpion	{1}{B}		Creature	Scorpion		2	1
Dakmor Sorceress	{5}{B}		Creature	Human,Wizard	Dakmor Sorceress's power is equal to the number of Swamps you control.	*	4
Dark Offering	{4}{B}{B}		Sorcery		Destroy target nonblack creature. You gain 3 life.		
Denizen of the Deep	{6}{U}{U}		Creature	Serpent	When Denizen of the Deep enters the battlefield, return each other creature you control to its owner's hand.	11	11
Devastation	{5}{R}{R}		Sorcery		Destroy all creatures and lands.		
Devoted Hero	{W}		Creature	Elf,Soldier		1	2
Devout Monk	{W}		Creature	Human,Monk,Cleric	When Devout Monk enters the battlefield, you gain 1 life.	1	1
Dread Reaper	{3}{B}{B}{B}		Creature	Horror	Flying|When Dread Reaper enters the battlefield, you lose 5 life.	6	5
Durkwood Boars	{4}{G}		Creature	Boar		4	4
Eager Cadet	{W}		Creature	Human,Soldier		1	1
Earth Elemental	{3}{R}{R}		Creature	Elemental		4	5
Exhaustion	{2}{U}		Sorcery		Creatures and lands target opponent controls don't untap during his or her next untap step.		
Extinguish	{1}{U}		Instant		Counter target sorcery spell.		
Eye Spy	{U}		Sorcery		Look at the top card of target player's library. You may put that card into his or her graveyard.		
False Peace	{W}		Sorcery		Target player skips all combat phases of his or her next turn.		
Feral Shadow	{2}{B}		Creature	Nightstalker	Flying	2	1
Fire Elemental	{3}{R}{R}		Creature	Elemental		5	4
Fire Tempest	{5}{R}{R}		Sorcery		Fire Tempest deals 6 damage to each creature and each player.		
Foot Soldiers	{3}{W}		Creature	Human,Soldier		2	4
Forest		Basic	Land	Forest	G		
Gerrard's Wisdom	{2}{W}{W}		Sorcery		You gain 2 life for each card in your hand.		
Giant Octopus	{3}{U}		Creature	Octopus		3	3
Goblin Cavaliers	{2}{R}		Creature	Goblin		3	2
Goblin Chariot	{2}{R}		Creature	Goblin,Warrior	Haste (This creature can attack the turn it comes under your control.)	2	2
Goblin Commando	{4}{R}		Creature	Goblin	When Goblin Commando enters the battlefield, it deals 2 damage to target creature.	2	2
Goblin General	{1}{R}{R}		Creature	Goblin,Warrior	Whenever Goblin General attacks, Goblin creatures you control get +1/+1 until end of turn.	1	1
Goblin Glider	{1}{R}		Creature	Goblin	Flying|Goblin Glider can't block.	1	1
Goblin Hero	{2}{R}		Creature	Goblin		2	2
Goblin Lore	{1}{R}		Sorcery		Draw four cards, then discard three cards at random.		
Goblin Mountaineer	{R}		Creature	Goblin,Scout	Mountainwalk	1	1
Goblin Settler	{3}{R}		Creature	Goblin	When Goblin Settler enters the battlefield, destroy target land.	1	1
Gorilla Warrior	{2}{G}		Creature	Ape,Warrior		3	2
Gravedigger	{3}{B}		Creature	Zombie	When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.	2	2
Grim Tutor	{1}{B}{B}		Sorcery		Search your library for a card and put that card into your hand, then shuffle your library. You lose 3 life.		
Grizzly Bears	{1}{G}		Creature	Bear		2	2
Hand of Death	{2}{B}		Sorcery		Destroy target nonblack creature.		
Hollow Dogs	{4}{B}		Creature	Zombie,Hound	Whenever Hollow Dogs attacks, it gets +2/+0 until end of turn.	3	3
Howling Fury	{2}{B}		Sorcery		Target creature gets +4/+0 until end of turn.		
Hulking Goblin	{1}{R}		Creature	Goblin	Hulking Goblin can't block.	2	2
Hulking Ogre	{2}{R}		Creature	Ogre	Hulking Ogre can't block.	3	3
Ingenious Thief	{1}{U}		Creature	Human,Rogue	Flying|When Ingenious Thief enters the battlefield, look at target player's hand.	1	1
Island		Basic	Land	Island	U		
Jagged Lightning	{3}{R}{R}		Sorcery		Jagged Lightning deals 3 damage to each of two target creatures.		
Knight Errant	{1}{W}		Creature	Human,Knight		2	2
Last Chance	{R}{R}		Sorcery		Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.		
Lava Axe	{4}{R}		Sorcery		Lava Axe deals 5 damage to target player.		
Lone Wolf	{2}{G}		Creature	Wolf	You may have Lone Wolf assign its combat damage as though it weren't blocked.	2	2
Loyal Sentry	{W}		Creature	Human,Soldier	When Loyal Sentry blocks a creature, destroy that creature and Loyal Sentry.	1	1
Lynx	{1}{G}		Creature	Cat	Forestwalk	2	1
Man-o'-War	{2}{U}		Creature	Jellyfish	When Man-o'-War enters the battlefield, return target creature to its owner's hand.	2	2
Merfolk of the Pearl Trident	{U}		Creature	Merfolk		1	1
Mind Rot	{2}{B}		Sorcery		Target player discards two cards.		
Mons's Goblin Raiders	{R}		Creature	Goblin		1	1
Monstrous Growth	{1}{G}		Sorcery		Target creature gets +4/+4 until end of turn.		
Moon Sprite	{1}{G}		Creature	Faerie	Flying	1	1
Mountain		Basic	Land	Mountain	R		
Muck Rats	{B}		Creature	Rat		1	1
Natural Spring	{3}{G}{G}		Sorcery		Target player gains 8 life.		
Nature's Cloak	{2}{G}		Sorcery		Green creatures you control gain forestwalk until end of turn.		
Nature's Lore	{1}{G}		Sorcery		Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.		
Norwood Archers	{3}{G}		Creature	Elf,Archer	Reach (This creature can block creatures with flying.)	3	3
Norwood Ranger	{G}		Creature	Elf,Scout		1	2
Ogre Warrior	{3}{R}		Creature	Ogre,Warrior		3	3
Owl Familiar	{1}{U}		Creature	Bird	Flying|When Owl Familiar enters the battlefield, draw a card, then discard a card.	1	1
Path of Peace	{3}{W}		Sorcery		Destroy target creature. Its owner gains 4 life.		
Phantom Warrior	{1}{U}{U}		Creature	Illusion,Warrior	Phantom Warrior can't be blocked.	2	2
Piracy	{U}{U}		Sorcery		Until end of turn, you may tap lands you don't control for mana. Spend this mana only to cast spells.		
Plains		Basic	Land	Plains	W		
Pride of Lions	{3}{G}{G}		Creature	Cat	You may have Pride of Lions assign its combat damage as though it weren't blocked.	4	4
Psychic Transfer	{4}{U}		Sorcery		If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.		
Raging Goblin	{R}		Creature	Goblin,Berserker	Haste (This creature can attack and {T} as soon as it comes under your control.)	1	1
Raise Dead	{B}		Sorcery		Return target creature card from your graveyard to your hand.		
Ransack	{3}{U}		Sorcery		Look at the top five cards of target player's library. Put any number of them on the bottom of that library in any order and the rest on top of the library in any order.		
Ravenous Rats	{1}{B}		Creature	Rat	When Ravenous Rats enters the battlefield, target opponent discards a card.	1	1
Relearn	{1}{U}{U}		Sorcery		Return target instant or sorcery card from your graveyard to your hand.		
Relentless Assault	{2}{R}{R}		Sorcery		Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase.		
Remove Soul	{1}{U}		Instant		Counter target creature spell.		
Renewing Touch	{G}		Sorcery		Shuffle any number of target creature cards from your graveyard into your library.		
Righteous Charge	{1}{W}{W}		Sorcery		Creatures you control get +2/+2 until end of turn.		
Righteous Fury	{4}{W}{W}		Sorcery		Destroy all tapped creatures. You gain 2 life for each creature destroyed this way.		
Royal Falcon	{1}{W}		Creature	Bird	Flying	1	1
Royal Trooper	{2}{W}		Creature	Human,Soldier	Whenever Royal Trooper blocks, it gets +2/+2 until end of turn.	2	2
Sacred Nectar	{1}{W}		Sorcery		You gain 4 life.		
Scathe Zombies	{2}{B}		Creature	Zombie		2	2
Scorching Spear	{R}		Sorcery		Scorching Spear deals 1 damage to target creature or player.		
Sea Eagle	{1}{U}		Creature	Bird	Flying	1	1
Serpent Warrior	{2}{B}		Creature	Snake,Warrior	When Serpent Warrior enters the battlefield, you lose 3 life.	3	3
Shrieking Specter	{5}{B}		Creature	Specter	Flying|Whenever Shrieking Specter attacks, defending player discards a card.	2	2
Silverback Ape	{3}{G}{G}		Creature	Ape		5	5
Sleight of Hand	{U}		Sorcery		Look at the top two cards of your library. Put one of them into your hand and the other on the bottom of your library.		
Snapping Drake	{3}{U}		Creature	Drake	Flying	3	2
Soul Feast	{3}{B}{B}		Sorcery		Target player loses 4 life and you gain 4 life.		
Southern Elephant	{3}{G}		Creature	Elephant		3	4
Spitting Earth	{1}{R}		Sorcery		Spitting Earth deals damage to target creature equal to the number of Mountains you control.		
Squall	{2}{G}		Sorcery		Squall deals 2 damage to each creature with flying.		
Steadfastness	{1}{W}		Sorcery		Creatures you control get +0/+3 until end of turn.		
Stone Rain	{2}{R}		Sorcery		Destroy target land.		
Storm Crow	{1}{U}		Creature	Bird	Flying (This creature can't be blocked except by creatures with flying or reach.)	1	2
Stream of Acid	{2}{B}{B}		Sorcery		Destroy target land or nonblack creature.		
Summer Bloom	{1}{G}		Sorcery		You may play up to three additional lands this turn.		
Swamp		Basic	Land	Swamp	B		
Sylvan Basilisk	{3}{G}{G}		Creature	Basilisk	Whenever Sylvan Basilisk becomes blocked by a creature, destroy that creature.	2	4
Sylvan Yeti	{2}{G}{G}		Creature	Yeti	Sylvan Yeti's power is equal to the number of cards in your hand.	*	4
Thorn Elemental	{5}{G}{G}		Creature	Elemental	You may have Thorn Elemental assign its combat damage as though it weren't blocked.	7	7
Thunder Dragon	{5}{R}{R}		Creature	Dragon	Flying|When Thunder Dragon enters the battlefield, it deals 3 damage to each creature without flying.	5	5
Tidings	{3}{U}{U}		Sorcery		Draw four cards.		
Time Ebb	{2}{U}		Sorcery		Put target creature on top of its owner's library.		
Time Warp	{3}{U}{U}		Sorcery		Target player takes an extra turn after this one.		
Touch of Brilliance	{3}{U}		Sorcery		Draw two cards.		
