Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Abzan Charm	{W}{B}{G}	None	Instant	None	Choose one -|• Exile target creature with power 3 or greater.|• You draw two cards and you lose 2 life.|• Distribute two +1/+1 counters among one or two target creatures.		
Abzan Falconer	{2}{W}	None	Creature	Human,Soldier	Outlast {W} ({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)|Each creature you control with a +1/+1 counter on it has flying.	2	3
Academy Elite	{3}{U}	None	Creature	Human,Wizard	Academy Elite enters the battlefield with X +1/+1 counters on it, where X is the number of instant and sorcery cards in all graveyards.|{2}{U}, Remove a +1/+1 counter from Academy Elite: Draw a card, then discard a card.	0	0
Aeon Chronicler	{3}{U}{U}	None	Creature	Avatar	Aeon Chronicler's power and toughness are each equal to the number of cards in your hand.|Suspend X-{X}{3}{U}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{3}{U} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)|Whenever a time counter is removed from Aeon Chronicler while it's exiled, draw a card.	*	*
Akiri, Line-Slinger	{R}{W}	Legendary	Creature	Kor,Soldier,Ally	First strike, vigilance|Akiri, Line-Slinger gets +1/+0 for each artifact you control.|Partner (You can have two commanders if both have partner.)	0	3
Akroan Horse	{4}	None	Artifact,Creature	Horse	Defender|When Akroan Horse enters the battlefield, an opponent gains control of it.|At the beginning of your upkeep, each opponent creates a 1/1 white Soldier creature token.	0	4
Alesha, Who Smiles at Death	{2}{R}	Legendary	Creature	Human,Warrior	First strike|Whenever Alesha, Who Smiles at Death attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.	3	2
Ancient Excavation	{2}{U}{B}	None	Instant	None	Draw cards equal to the number of cards in your hand, then discard a card for each card drawn this way.|Basic landcycling {2} ({2}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.)		
Ankle Shanker	{2}{R}{W}{B}	None	Creature	Goblin,Berserker	Haste|Whenever Ankle Shanker attacks, creatures you control gain first strike and deathtouch until end of turn.	2	2
Arcane Denial	{1}{U}	None	Instant	None	Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.|You draw a card at the beginning of the next turn's upkeep.		
Arcane Sanctum		None	Land	None	Arcane Sanctum enters the battlefield tapped.|{T}: Add {W}, {U}, or {B} to your mana pool.		
Armory Automaton	{3}	None	Artifact,Creature	Construct	Whenever Armory Automaton enters the battlefield or attacks, you may attach any number of target Equipment to it. (Control of the Equipment doesn't change.)	2	2
Army of the Damned	{5}{B}{B}{B}	None	Sorcery	None	Create thirteen tapped 2/2 black Zombie creature tokens.|Flashback {7}{B}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)		
Artifact Mutation	{R}{G}	None	Instant	None	Destroy target artifact. It can't be regenerated. Create X 1/1 green Saproling creature tokens, where X is that artifact's converted mana cost.		
Ash Barrens		None	Land	None	{T}: Add  to your mana pool.|Basic landcycling {1} ({1}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.)		
