Name	ManaCost	SuperType	Types	SubTypes	Text	Power	Toughness
Acidic Slime	{3}{G}{G}		Creature	Ooze	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)|When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.	2	2
Acolyte of Xathrid	{B}		Creature	Human,Cleric	{1}{B}, {T}: Target player loses 1 life.	0	1
Act of Treason	{2}{R}		Sorcery		Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.)		
Air Elemental	{3}{U}{U}		Creature	Elemental	Flying	4	4
Ajani Goldmane	{2}{W}{W}		Planeswalker	Ajani	+1: You gain 2 life.|-1: Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.|-6: Put a white Avatar creature token onto the battlefield. It has 'This creature's power and toughness are each equal to your life total.'		
Alluring Siren	{1}{U}		Creature	Siren	{T}: Target creature an opponent controls attacks you this turn if able.	1	1
Angel's Feather	{2}		Artifact		Whenever a player casts a white spell, you may gain 1 life.		
Angel's Mercy	{2}{W}{W}		Instant		You gain 7 life.		
Ant Queen	{3}{G}{G}		Creature	Insect	{1}{G}: Put a 1/1 green Insect creature token onto the battlefield.	5	5
Armored Ascension	{3}{W}		Enchantment	Aura	Enchant creature|Enchanted creature gets +1/+1 for each Plains you control and has flying.		
Assassinate	{2}{B}		Sorcery		Destroy target tapped creature.		
Awakener Druid	{2}{G}		Creature	Human,Druid	When Awakener Druid enters the battlefield, target Forest becomes a 4/5 green Treefolk creature for as long as Awakener Druid remains on the battlefield. It's still a land.	1	1
Ball Lightning	{R}{R}{R}		Creature	Elemental	Trample (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)|Haste (This creature can attack and {T} as soon as it comes under your control.)|At the beginning of the end step, sacrifice Ball Lightning.	6	1
Baneslayer Angel	{3}{W}{W}		Creature	Angel	Flying, first strike, lifelink, protection from Demons and from Dragons	5	5
Berserkers of Blood Ridge	{4}{R}		Creature	Human,Berserker	Berserkers of Blood Ridge attacks each turn if able.	4	4
Birds of Paradise	{G}		Creature	Bird	Flying|{T}: Add one mana of any color to your mana pool.	0	1
Black Knight	{B}{B}		Creature	Human,Knight	First strike (This creature deals combat damage before creatures without first strike.)|Protection from white (This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)	2	2
Blinding Mage	{1}{W}		Creature	Human,Wizard	{W}, {T}: Tap target creature.	1	2
Bog Wraith	{3}{B}		Creature	Wraith	Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)	3	3
Bogardan Hellkite	{6}{R}{R}		Creature	Dragon	Flash (You may cast this spell any time you could cast an instant.)|Flying|When Bogardan Hellkite enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or players.	5	5
Borderland Ranger	{2}{G}		Creature	Human,Scout	When Borderland Ranger enters the battlefield, you may search your library for a basic land card, reveal it, and put it into your hand. If you do, shuffle your library.	2	2
Bountiful Harvest	{4}{G}		Sorcery		You gain 1 life for each land you control.		
Bramble Creeper	{4}{G}		Creature	Elemental	Whenever Bramble Creeper attacks, it gets +5/+0 until end of turn.	0	3
Burning Inquiry	{R}		Sorcery		Each player draws three cards, then discards three cards at random.		
Burst of Speed	{R}		Sorcery		Creatures you control gain haste until end of turn. (They can attack and {T} even if they just came under your control.)		
Cancel	{1}{U}{U}		Instant		Counter target spell.		
